product_name,product_link,manufacturer,is_new,price,shipping_cost,product_description,total_price
"Cartouche RWS HP Subsonic , Cal: 22lr. Lot de 250.",https://www.naturabuy.fr/Cartouche-RWS-HP-Subsonic-Cal-22lr-Lot-250--item-10201044.html,RWS,1,49.99,7.0,Marque : RWSEtat de l'objet : NeufType : SubsoniqueType d'ogive : Creuse BALISTIQUE Longueur de canon 650 mm Distance Vitesse 0 m 315 m/s 50 m 285 m/s 100 m 264 m/s Distance Énergie 0 m 129 J 50 m 106 J 100 m 89 J Lot de 5 boites de 50 cartouches.,56.99
Munitions 22LR Magtech LHP Subsonic par 50,https://www.naturabuy.fr/Munitions-22LR-Magtech-LHP-Subsonic-par-50-item-10576485.html,Magtech,1,9.9,9.9,"Marque : MagtechEtat de l'objet : NeufType : SubsoniqueType d'ogive : Creuse Cal.22 Lr Ogive plombs, pointe creuse Poids: 40 gr Vitesse: 320 m/s boite de 50",19.8
Balle RWS Club cal.22LR par 1000,https://www.naturabuy.fr/Balle-RWS-Club-cal-22LR-par-1000-item-10643791.html,RWS,1,124.0,12.5,"Marque : RWSEtat de l'objet : NeufType : StandardType d'ogive : Plomb La munition RWS CLUB vous ouvre les portes du monde des munitions de précision RWS. Cette munition à percussion annulaire permet d'obtenir des résultats et une précision plus que satisfaisants, dans la plupart des armes d'épaule et des pistolets. C'est ce qui en fait une munition idéale pour les débutants et les tireurs soucieux de leur budget d'entrainement. boite de 50 vendu par 1000",136.5
".22 long rifle, rifle (Calibre: .22 lr.)",https://www.naturabuy.fr/-22-long-rifle-rifle-Calibre-22-lr--item-4913700.html,Geco,1,6.4,14.9,Marque : GecoEtat de l'objet : Neuf Les cartouches Geco de la maison RUAG sont conçues spécialement pour l´entrainement et pour être avantageuses en prix. Par boîte = 50 Cartouches.,21.3
".22 Long Rifle, High Velocity (Calibre: .22 lr.)",https://www.naturabuy.fr/-22-Long-Rifle-High-Velocity-Calibre-22-lr--item-4912687.html,Magtech,1,7.0,14.9,Marque : MagtechEtat de l'objet : Neuf Des cartouches petit calibre très performantes. Magtech : qualité et précision pour le tir. Par boîte = 50.,21.9
.22 lr. LHP HVCP (Calibre: .22 lr.),https://www.naturabuy.fr/-22-Long-Rifle-High-Velocity-HP-cuivree-Calibre-22-lr--item-4913077.html,Magtech,1,8.0,14.9,"Marque : MagtechEtat de l'objet : NeufType : Standard Longue - haute vitesseType d'ogive : Creuse Les cartouches .22 lr. Magtech LHP HVCP, sont des munitions de petit calibre, idéales pour l’entraînement ou la compétition. Poids d'ogive: 36grs. Conditionnement = 50 cartouches.",22.9
munitions CCI SEMI AUTO QUIET 22LRN 45GR PAR 50,https://www.naturabuy.fr/munitions-CCI-SEMI-AUTO-QUIET-22LRN-45GR-PAR-50-item-10654400.html,CCI,1,9.5,9.9,"Marque : CCIEtat de l'objet : NeufType : SubsoniqueType d'ogive : Plomb calibre 22 LR boite 50 type article QUIET-22 SEMI-AUTO ogive Round Nose Plomb v0ms 255 gram 2,9 grains 45",19.4
Munitions RWS Cal.22 lr Professional Line Pistol Match SR PAR 500,https://www.naturabuy.fr/Munitions-RWS-Cal-22-lr-Professional-Line-Pistol-Match-SR-PAR-500-item-10400334.html,RWS,1,96.0,11.2,"Marque : RWSEtat de l'objet : NeufType : Match Munitions RWS Cal.22 lr Professional Line Pistol Match SR La munition RWS PISTOL MATCH SR offre un mélange optimal entre un recul à peine perceptible et un comportement au tir particulièrement agréable et efficace. La régularité de la combustion permet d'avoir des mouvements de bouche homogènes et contenus entre chaque tir. La flamme de bouche est à peine perceptible. La réduction de la charge de poudre et l'utilisation d'un nouveau type de poudre, permettent d'obtenir un comportement nettement plus souple. 10 Boites de 50",107.2
"FEDERAL AMMUNITION Munitions balles Cal.22lr Fédérale HV 36gr copper plated HP ""Champion"" par 525",https://www.naturabuy.fr/FEDERAL-AMMUNITION-Munitions-balles-Cal-22lr-Federale-HV-36gr-copper-plated-HP-Champion-par-525-item-10677856.html,Federal,1,69.9,11.0,Marque : FederalEtat de l'objet : NeufType : StandardType d'ogive : Cuivre Caractéristiques calibre 22 LR boite 525 typearticle ogive Copper Plated HP v0ms gram 2.33 50ms 345 grains 36 100ms 318 e0joulesm joules100m 118 poids joules150m 103 joules50m 138 150ms 298,80.9
Munitions CCI 22lr Small Game Velocitor PAR 50,https://www.naturabuy.fr/Munitions-CCI-22lr-Small-Game-Velocitor-PAR-50-item-10514197.html,CCI,1,16.9,9.9,Marque : CCIEtat de l'objet : NeufType d'ogive : Cuivre Munitions CCI 22lr Small Game Velocitor Calibre: 22lr Ogive: Hollow Point Cuivrée 2.6g 40grains Vm/s 437 Vendu en boite de 50,26.799999999999997
.22 lr Z lang (Calibre: .22 lr.),https://www.naturabuy.fr/-22-lr-Z-lang-item-4953514.html,RWS,1,14.5,14.9,"Marque : RWSEtat de l'objet : Neuf La munition à percussion annulaire RWS .22 lr Z lang est conçue pour le tir d’entraînement à l'arme d'épaule et sur de courtes distances. Elle permet le tir intérieur sans protection auditives, ce qui lui occasionne le surnom de ""munitions de chambre"".",29.4
PORT OFFERT ! BOITE DE 59 22 LR  pleine et complète CCI PISTOL MATCH 59341,https://www.naturabuy.fr/PORT-OFFERT-BOITE-DE-100-22-LR-pleine-complete-CCI-Mini-MAG-59341-item-10706668.html,CCI,1,20.0,0.0,"Marque : CCIEtat de l'objet : NeufType : MatchType d'ogive : Plomb Boite compléte en TBE,",20.0
PORT OFFERT ! BOITE DE 100 22 LR  pleine et complète CCI Mini MAG 59342,https://www.naturabuy.fr/PORT-OFFERT-BOITE-DE-100-22-LR-pleine-complete-CCI-Mini-MAG-59342-item-10706665.html,CCI,1,22.0,0.0,"Marque : CCIEtat de l'objet : NeufType : Standard Longue - haute vitesse Boite compléte en TBE,",22.0
PORT OFFERT ! BOITE DE 100 22 LR  pleine et complète CCI Mini MAG 59343,https://www.naturabuy.fr/PORT-OFFERT-BOITE-DE-100-22-LR-pleine-complete-CCI-Mini-MAG-59343-item-10706661.html,CCI,1,22.0,0.0,"Marque : CCIEtat de l'objet : NeufType : Standard Longue - haute vitesse Boite compléte en TBE,",22.0
PORT OFFERT ! BOITE DE 100 22 LR  pleine et complète CCI Mini MAG 59344,https://www.naturabuy.fr/PORT-OFFERT-BOITE-DE-100-22-LR-pleine-complete-CCI-Mini-MAG-59344-item-10706657.html,CCI,1,22.0,0.0,"Marque : CCIEtat de l'objet : NeufType : Standard Longue - haute vitesse Boite compléte en TBE,",22.0
PORT OFFERT ! BOITE DE 100 22 LR  pleine et complète CCI Mini MAG 59345,https://www.naturabuy.fr/PORT-OFFERT-BOITE-DE-100-22-LR-pleine-complete-CCI-Mini-MAG-59345-item-10706656.html,CCI,1,22.0,0.0,"Marque : CCIEtat de l'objet : NeufType : Standard Longue - haute vitesse Boite compléte en TBE,",22.0
Cci subsonic 22lr,https://www.naturabuy.fr/Cci-subsonic-22lr-item-10403251.html,CCI,0,16.0,9.0,Marque : CCIEtat de l'objet : D'occasion Boite de 90 munitions 22lr,25.0
Tir avec Cartouches 22LR ELEY  SPORT  boite de 50,https://www.naturabuy.fr/Tir-avec-Cartouches-22LR-ELEY-SPORT-boite-50-item-2726236.html,Eley,1,12.9,4.95,"Marque : EleyEtat de l'objet : NeufType : StandardType d'ogive : Plomb - Cartouches 22LR ELEY SPORT pour carabine et pistolet 22 LR - Usage général de haute qualité pour carabine te pistolet semi automatique - Précises et fiable jusqu?à 50 mètre - Vitesse bouche 331/s - Poids de la balle 2.59 grammes, 40 grains - Balles plombs - Boite de 50 Cartouches - Poids de la boite de 500 1.900 kg Toutes munitions disponibles dans notre vitrine, n?hésitez pas à la visiter",17.85
Cartouches 22LR ELEY  SPORT  boite de 500,https://www.naturabuy.fr/Cartouches-22LR-ELEY-SPORT-boite-500-item-2726208.html,Eley,1,115.5,13.75,"Marque : EleyEtat de l'objet : Neuf Cartouches 22LR ELEY SPORT pour carabine et pistolet semi automatique - Usage général de haute qualité pour carabine te pistolet semi automatique - Précises et fiable jusqu?à 50 mètre - Vitesse bouche 331/s - Poids de la balle 2.59 grammes, 40 grains - Balles plombs - Boite de 500 Cartouches - Poids de la boite de 500 1.900 kg Toutes munitions disponibles dans notre vitrine, n?hésitez pas à la visiter",129.25
Cartouches 22LR ELEY  SPORT  boite de 50,https://www.naturabuy.fr/Cartouches-22LR-ELEY-SPORT-boite-50-item-2726218.html,Eley,1,12.9,4.95,"Marque : EleyEtat de l'objet : Neuf - Cartouches 22LR ELEY SPORT pour carabine et pistolet 22 LR - Usage général de haute qualité pour carabine te pistolet semi automatique - Précises et fiable jusqu?à 50 mètre - Vitesse bouche 331/s - Poids de la balle 2.59 grammes, 40 grains - Balles plombs - Boite de 50 Cartouches - Poids de la boite de 500 1.900 kg Toutes munitions disponibles dans notre vitrine, n?hésitez pas à la visiter",17.85
Tirez avec Boites de 500 Cartouches 22LR ELEY  SPORT,https://www.naturabuy.fr/Tir-avec-Boites-500-Cartouches-22LR-ELEY-CLUB-item-2649734.html,Eley,1,115.5,13.95,"Marque : EleyEtat de l'objet : NeufType : StandardType d'ogive : Plomb - Cartouches 22LR ELEY SPORT pour carabine et pistolet 22 LR - Usage général de haute qualité pour carabine te pistolet semi automatique - Précises et fiable jusqu?à 50 mètre - Vitesse bouche 331/s - Poids de la balle 2.59 grammes, 40 grains - Balles plombs - Boite de 500 Cartouches - Poids de la boite de 500 1.900 kg Toutes munitions disponibles dans notre vitrine, n?hésitez pas à la visiter",129.45
Cartouches 22LR ELEY  MATCH  boite de 50,https://www.naturabuy.fr/Magnifique-HORLOGE-motifs-Western-item-1566110.html,Eley,1,18.3,4.95,"Marque : EleyEtat de l'objet : NeufType : MatchType d'ogive : Plomb Cartouches 22LR ELEY MATCH pour pistolet 22 LR / X50 * Usage général pour tout type de pistolet automatique ou semi automatique pour la compétition avec des résultats impressionnants - Précises et fiable jusqu?à 50 mètre * Vitesse bouche 331/s * Poids de la balle 2.59 grammes, 40 grains * Balles plombs * Boite de 50 Cartouches Munition Classée en Catégorie C Copie de la carte d?identité et du permis de chasse ou Licence de tir Valide Obligatoire Poids de la boite de 50 190 gr",23.25
Cartouches 22LR ELEY  MATCH  boite de 500,https://www.naturabuy.fr/Pistolet-Mod-Lady-Chrome-Kimar-item-1111641.html,Eley,1,182.95,13.95,"Marque : EleyEtat de l'objet : NeufType : MatchType d'ogive : Plomb Cartouches 22LR ELEY MATCH pour pistolet 22 LR / X500 * Usage général pour tout type de pistolet automatique ou semi automatique pour la compétition avec des résultats impressionnants - Précises et fiable jusqu?à 50 mètre * Vitesse bouche 331/s * Poids de la balle 2.59 grammes, 40 grains * Balles plombs * Boite de 500 Cartouches Munition Classée en Catégorie C Copie de la carte d?identité et du permis de chasse ou Licence de tir Valide Obligatoire Poids de la boite de 500 1.900 kg Possibilité de vendre au détail ou à la boite de 50 cartouches au prix de 17.00 € Toutes munitions disponibles dans notre vitrine, n?hésitez pas à la visiter",196.89999999999998
Rare boite neuve de 50 cartouches Aguila SSS 22lr  60 grains  !!!,https://www.naturabuy.fr/Rare-boite-neuve-50-cartouches-Aguila-SSS-22lr-60-grains--item-10549884.html,Aguila,1,49.0,7.0,Marque : AguilaEtat de l'objet : Neuf Je vends une boite de 50 cartouches Aguila de calibre 22lr et de type SniperSubSonic. Les ogives sont lourdes (60 grains!). Ce type de cartouches est particulièrement rare.,56.0
Boîte de cartouches pour étourdissement gévelot,https://www.naturabuy.fr/Boite-cartouches-etourdissement-gevelot-item-10643461.html,Gévelot,1,20.0,4.4,"Marque : GévelotEtat de l'objet : NeufType : StandardType d'ogive : Non communiquée Boîte de 100 cartouches ""Bolzensetzgerät OBO"" sont des cartouches à blanc pour les pistolets cloueurs de chantier de la marque Allemande OBO, l'équivalent de nos bon vieux pistolets de chantier SPIT ou Hilti. (merci à Escartefigue-2008) Cartouches fabriquées pour Gévelot. Boîte état neuve, jamais ouverte. Envoie par mondial relais 4€40.",24.4
22LR PISTOL MATCH,https://www.naturabuy.fr/PISTOL-MATCH-item-3381492.html,RWS,1,8.45,10.99,Marque : RWSEtat de l'objet : NeufType : MatchType d'ogive : Plomb Détails techniques : Loi : CMARQUE : RWSCALIBRE : 22LRDESIGNATION : PISTOL MATCHPOIDS D'OGIVE (GRS) : 40TYPE D'OGIVE : LRNCONDITIONNEMENT (PAR BOITE) : 50VITESSE A LA BOUCHE V0 (M/S) : 275,19.439999999999998
"boite 50 cartouches RWS BIATHLON SPECIAL MATCH 22LR, 40 grains",https://www.naturabuy.fr/boite-50-cartouches-RWS-BIATHLON-SPECIAL-MATCH-22LR-40-grains-item-10371428.html,RWS,1,13.9,11.0,Marque : RWSEtat de l'objet : NeufType : MatchType d'ogive : Plomb boite 50 cartouches RWS biathlon special match en calibre 22LR munitions recommandée pour a verrou de precision en temperature extreme emballée par boite de 50 cartouches marque : RWS reference : 2414035 vitesse : 320 metres par seconde energie : 137 joules Type d'ogive tete plomb ronde poids ogive : 40 grains en stock envoi des reception du paiement,24.9
CARTOUCHES ELEY HIGH VELOCITY HOLLOW 22LR,https://www.naturabuy.fr/CARTOUCHES-ELEY-HIGH-VELOCITY-HOLLOW-22LR-item-10256975.html,Eley,1,10.5,8.5,"Marque : EleyEtat de l'objet : NeufType : Standard Longue - haute vitesseType d'ogive : Creuse 22 Long Rifle, haute vélocité, pointe creuse, douille noire oxydée. Vitesse : À l'embouchure : 381 m/s À 50 m : 355 m/s À 91 m : 332 m/s",19.0
CARTOUCHES ELEY TENEX 22LR,https://www.naturabuy.fr/CARTOUCHES-ELEY-TENEX-22LR-item-10256991.html,Eley,1,23.5,8.5,Marque : EleyEtat de l'objet : NeufType : MatchType d'ogive : Plomb Qualité supérieure. Conforme aux normes olympiques. Utilisées par les tireurs en club et de niveau international. Vitesse bouche 331 m/s. Ogive plomb à profil Flat Nose. Pour pistolets et carabines.,32.0
CARTOUCHES ELEY MATCH 22LR,https://www.naturabuy.fr/CARTOUCHES-ELEY-MATCH-22LR-item-10257001.html,Eley,1,17.65,8.5,Marque : EleyEtat de l'objet : NeufType : MatchType d'ogive : Plomb Munitions pour la compétition. Très bon rapport qualité prix. Ogive plomb à profil Flat Nose.,26.15
Balles CCI Suppressor HP Subsonic - Cal. 22 LR Par 1 22LR 45,https://www.naturabuy.fr/Balles-CCI-Suppressor-HP-Subsonic-Cal-22-LR-Par-1-22LR-45-item-10450607.html,CCI,1,12.81,6.9,"Marque : CCIEtat de l'objet : NeufType : SubsoniqueType d'ogive : Plomb Quantité : Par 1Calibre : 22LRGrains : 45CCI Suppressor est adaptée pour être utilisée dans les armes avec modérateur de son. Caractéristiques : - Sa vitesse subsonique réduit le bruit et la balle hollow-point fonctionne de manière fiable dans les armes semi-automatiques avec modérateur de son - Vitesse 296 m/s - Boîte de 50. Quantité: Par 1, par 10 ou par 20 (voir options)",19.71
Munitions CCI 22lr Stinger HP 32GR par 1000,https://www.naturabuy.fr/Munitions-CCI-22lr-Stinger-HP-32GR-par-1000-item-9791734.html,CCI,1,352.0,14.0,Marque : CCIEtat de l'objet : NeufType : Standard Longue - haute vitesseType d'ogive : Cuivre Calibre .22 LR Conditionnement Boîte plastique de 50 cartouches Type Ogive Cuivrée Poids du projectile 32 Grains soit 2.07 grammes Percussion Annulaire Amorçage Annulaire Type d'étuis Acier 1000 munitions soit 20 boites de 50,366.0
Balles Eley Sport Calibre 22 LR,https://www.naturabuy.fr/Balles-Eley-Sport-Calibre-22-LR-item-9275066.html,Eley,1,124.5,0.0,"Marque : EleyEtat de l'objet : NeufType : StandardType d'ogive : Plomb Les balles Eley Sport calibre 22 LR 40 grains pèsent 2,59 grammes et sont équipées d'une tête ronde en plomb (Round Nose)Cette balle est conçue pour les carabines et les pistolets semi-automatiques.La vitesse de la balle à la bouche du canon est de 331 mètres par seconde, soit une énergie de 142 joules.Vendues en boîte de 500 balles.",124.5
Balles Eley Force Calibre 22 LR,https://www.naturabuy.fr/Balles-Eley-Force-Calibre-22-LR-item-9275067.html,Eley,1,111.76,0.0,"Marque : EleyEtat de l'objet : NeufType : Standard Longue - haute vitesseType d'ogive : Plomb Les balles Eley Force calibre 22 LR 42 grains pèsent 2,70 grammes et sont équipées d'une tête ronde en plomb (Round Nose)Cette balle puissante est conçue pour les armes semi-automatiques et sa puissance assure un bon cyclage de l'arme.La vitesse de la balle à la bouche du canon est de 381 mètres par seconde, soit une énergie de 196 joules.Vendues en boîte de 500 balles.",111.76
Munition Aguila Cal.22LR super extra pleine haute vitesse cuivre par 500,https://www.naturabuy.fr/Munition-Aguila-Cal-22LR-super-extra-pleine-haute-vitesse-cuivre-par-500-item-10752529.html,Aguila,1,55.0,9.9,"Marque : AguilaEtat de l'objet : NeufType : StandardType d'ogive : Cuivre Munition Aguila 22LR super extra pleine haute vitesse 40grains Depuis plusieurs décennies, Aguila propose des cartouches de qualité fabriquées au Mexique. Une sélection de matériaux rigoureuse et des contrôles qualité constants sont les garants d'un niveau de qualité internationalement reconnu. 40grains boite de 50 soit 10 boites",64.9
Winchester 22Lr Subsonic 42 MAX par 500,https://www.naturabuy.fr/Winchester-22Lr-Subsonic-42-MAX-par-500-item-8793401.html,Winchester,1,75.0,12.0,Marque : WinchesterEtat de l'objet : NeufType : SubsoniqueType d'ogive : Creuse Winchester 22Lr Subsonic 42 MAX par 500 balle creuse de 42 grains 325m/sec,87.0
Munitions NORMA TAC-22 SUBSONIC Cal.22lr 40gr par 500,https://www.naturabuy.fr/Munitions-NORMA-TAC-22-SUBSONIC-Cal-22lr-40gr-par-500-item-10752468.html,Norma,1,67.0,12.0,Marque : NormaEtat de l'objet : NeufType : Standard Longue - haute vitesse Les munitions Norma USA TAC-22 sont fabriquées avec précision pour offrir des performances exceptionnelles à maintes reprises. Le nez arrondi 40 Grain est parfait pour le tir à la cible au tir ou pour les petites tailles. Cette munition est nouvelle production et non corrosif. Vitesse M/S 310 Vitesse ft/s : 1017 500 munitions soit 10 boites de 50,79.0
Munitions Winchester Super speed calibre 22LR,https://www.naturabuy.fr/Munitions-Winchester-Super-speed-calibre-22LR-item-8218232.html,Winchester,1,7.3,8.0,Marque : WinchesterEtat de l'objet : NeufType : Standard Longue - haute vitesseType d'ogive : Cuivre AFFAIRE A SAISIR ! Une boite de 50 munitions Winchester Super speed calibre 22Lr. Percussion annulaire.,15.3
Munitions Winchester T22 calibre 22LR  x10boites,https://www.naturabuy.fr/Munitions-Winchester-T22-calibre-22LR-x10boites-item-8218208.html,Winchester,1,75.0,18.0,"Marque : WinchesterEtat de l'objet : NeufType : StandardType d'ogive : Plomb AFFAIRE A SAISIR ! 10 boîtes de 50 munitions T22, calibre .22 Long Rifle",93.0
